物理治疗师;1
SMT操机作业员;1
作业治疗师;1
言语治疗师;1
投标经理;1
供应链采购专员;1
大区总监;1
机械品检;1
技术服务工程师(韩语）;1
普工操作工6000+不上流水线;1
实装系统技术员;1
成品生产测试主管;1
Assistant Process Engineer;1
OPC工程师 (职位编号：ICRD000476);1
Customer Development Specialist (职位编号：JR-000690);1
机加工磨床售后服务工程师;2
高级视觉算法工程师;1
C++软件工程师（上海、芜湖）;1
软件工程师/软件开发;1
自动化设备控制软件开发工程师;1
MCU Design Engineer (2021应届毕业生）;1
机器人软件开发工程师;1
产品经理PM（MCU）;1
芯片可靠度工程师;1
多媒体软件测试开发工程师 (MJ001092);1
HTOL测试工程师;1
MEMS 资深研发;1
网络运营推广;1
电器工程师助理;1
质量检测;2
BSP工程师;1
厂长助理（储备干部）;1
分立器件产品运营;1
分立器件渠道运营;1
政府事务专员（上海） (职位编号：12);1
研发部-系统工程师;1
大客户代表;4
助理机械设计工程师 (职位编号：005);1
国产器件产品经理;1
销售部助理（文职）;2
高级电力电子开发工程师;1
单片机（软件）开发工程师;1
Android软件开发工程师;2
音视频系统研发工程师;1
风控合规主任;1
知识产权主任;1
Area Sales Manager, China;1
电子认证工程师;1
高级硬件工程师/硬件主管/项目主管;1
双模蓝牙协议栈工程师;1
气体工程项目经理;1
信息化产品/项目经理3791 (职位编号：003791);1
图像处理算法实习生;1
包装设计师;1
电源研发助理工程师;1
企划经理;5
外场运维工程师;1
ETL开发工程师;1
操机作业员;1
IQC检验员;1
烙铁;1
IT助理工程师(欢迎应届毕业生);1
vue开发工程师;1
激光焊接（操作工）;1
生产计划协调员;1
商务专员-产品线助理(J10704);1
锌合金铝合金镀铜镍铬挂镀技术员;1
客服专员早9晚6周末双休;1
招聘专员做五休二稳定8K;1
董事长助理（车联网）;1
工业物联网产品工程师;1
工业互联网产品研发经理;1
光学技术专家;1
高级产品研发硬件工程师;1
电子工程师 Electronic Engineer;1
销售/客服/客服助理;1
招聘专家  (研发,销售,及后勤支援类职缺);1
PE工程师（2021应届生）;1
研发工程师（2021应届生）;1
灯控设计师;1
FPGA高级逻辑设计工程师;1
工程文控专员;1
Senior Planner 资深计划;1
高级平面设计师;1
SMT现场技术员;1
TE测试工程师（上海临港）;1
FIB应用工程师;1
模拟IC研发总监;2
模拟IC设计经理;4
编导（偏营销短视频）3797 (职位编号：003797);1
后期剪辑师（视频）3798 (职位编号：003798);1
内容运营/图文营销（偏知乎）3799 (职位编号：003799);1
内容运营/图文营销（偏小红书）3800 (职位编号：003800);1
机器学习工程师;2
西点师助理;1
高级税务专员;1
网络销售专员;5
销售实习生（2021届毕业生）;1
集成工程师;1
技术支持工程师-上海时毅;1
物理层算法软件工程师;1
采购计划专员/主管;1
智能化/安防项目经理;1
内存芯片销售;1
高级接听客服/做五休二/五险一金;1
日资营业担当（大型日资商社）;1
公共关系经理;2
电气设计师;1
中餐副厨;1
小程序开发/前端工程师;1
结构工程师/初级结构工程师;1
销售专员（上海）;2
原制奶酪产品经理;1
客服专员朝九晚六周末双休;1
Software QA (职位编号：CZ);1
Software Test (职位编号：CZ);1
结构工程师（钣金）;1
电路焊装工;1
在线客服月薪6k;1
副总助理;1
销售经理/销售代表（电气电子）;1
打字客服做一休一;1
急招***可在家办公;1
大客户销售/销售代表（电气电子专业）;1
可居家办公咨询客服;1
运动品牌***接听/打字客服;1
服务员/后厨切配/保洁/洗碗，免费吃住;1
市场助理（文案）;1
海外销售;4
硬件维护工程师/桌面维护工程师;1
2021校招-物理层协议工程师;1
2021校招-通信协议软件工程师;1
销售工程师/销售经理-（滤波器）;1
助理工程师/技术文员;1
客户经理+五险一金+双休;1
高薪电话销售底薪5K起;1
苹果产品顾问（实习）;1
品质管理员(急招);1
射频系统开发工程师;1
数字集成电路设计师;1
资深良率项目主管;1
良率工艺库主管;1
Discrete DE;1
会计022SH (职位编号：022SH);1
行政班文员客服月薪8K+;1
法务专员021SH (职位编号：021SH);1
手机系统终端应用工程师;1
销售经理（日语）;1
纯客服早9晚6周末双休6K+;1
系统工程师（汽车电子）;1
Manager, Product Marketing;1
培训讲师//高级培训专员;1
产品外观设计师/ID设计师;1
资深验证工程师/验证经理;1
品宣经理;1
fae 产品工程师;1
初级硬件工程师/硬件助理;1
结构件SQE（笔电类）(J10658);1
激光焊接技术员;1
FA失效分析工程师（张江）;1
EFA电性分析工程师（张江）;1
AW_IC模拟电路设计工程师;1
Principle engineer  (Chip prober );1
信号完整性测试工程师;1
FAE 现场应用工程师（管培生）;1
PM 产品经理（管培生）;1
芯片测试工程;1
员工关系专员;4
招聘助理+在家办公;1
wafer prober售后服务工程师;1
现场应用工程师  FAE 应用工程师  AE;1
采购管理师/物料管理;1
销售助理（周末双休）;1
CNC车间员工;1
厂务采购经理;2
产品工程师（半导体）;1
微机械工程师（MEMS）;1
美工;3
Internal Control Manager;1
SLAM算法导航工程师;1
跨境运营主管;1
Android架构师 (职位编号：J10021);1
仪表架构师;1
Senior Puchasing Manager;1
仪表软件开发经理 (职位编号：J10018);1
应用工程师（上海总部）;1
Android App 软件工程师;1
高级Android App软件工程师;1
SQE供应商质量工程师(J10518);1
办公室行政;1
来料检验;1
高级安防图像专家;1
产品技术经理（光刻胶方向）;1
采购工程师 自动化设备;1
键合设备工程师（FAB）;1
5销售顾问年薪稳定15W;1
Q销售顾问月薪稳定1W;1
P销售专员做五休二稳定1W+;1
H销售顾问底薪5K+餐补;1
DDR PHY设计实现工程师;1
DDR controller设计验证工程师;1
销售顾问正式编制8K+;1
行政前台 / 前台文员;1
H3C网络售后工程师;1
Sr. Test Engineer 测试工程师;1
IC封装工程师;2
Staff Test Product Engineer 首席测试产品工程师;1
财务控制副经理;1
安全工程师;1
电子测试设备工程师;1
项目经理（机电）;1
网络销售月薪8K-15K;1
技术支持和产品维护;1
FAE工程师（失效分析方向）;1
CAE仿真工程师;2
电商平面设计师（请带作品展示）;1
传感器销售工程师＿上海;1
现场技术支持工程师（FAE）_ 上海;1
IC design engineer;1
CAD 工程师;1
Field Applications Engineer;3
智能科技-业务经理（上海）;1
质量生产经理;1
物料PQM(J10669);1
China Central Finance Controller;1
ADAS功能安全工程师;1
汽车电驱系统工程师;1
初级芯片测试工程师;1
（高级/主管）嵌入式应用软件开发工程师(RTOS);1
（高级/主管）嵌入式软件开发工程师(RTOS);1
（高级/主管）嵌入式软件开发工程师(Linux);1
机械制图员;2
实习UI美工;1
高级渠道销售;1
芯片研发项目经理;1
Pricing Manager(J11649);1
商务招待经理;1
RF PA Staff Design Engineer;1
嵌入式硬件与系统工程师;1
PC产品计划;1
PTE产品测试工程师;1
软件技术销售;1
软件客户经理;1
亚马逊运营（德国站）;1
Java开发工程师（Springcloud）;1
电子元器件/销售助理;1
部门经理;2
AI Architecture Design Engineer;2
Inventory&Logistics Officer/ Inventory Accountant;1
项目经理（模组）;1
销售经理(酒店客控）;1
通信算法架构师;1
热释电工艺工程师;1
装机助理工程师（2021应届生亦可）;1
设备测试技术员（2021应届生亦可）;1
PE--产品工程师;1
Senior Application Engineer (Auto);1
销售工程师/业务员;2
Planner 1, Project Management;1
WLAN技术标准代表3808 (职位编号：003808);1
WPAN技术标准代表3809 (职位编号：003809);1
工艺经理;1
Strategic Product Manger;1
大客户销售工程师;2
Software Engineer-I/O related (职位编号：81266);1
生产计划工程师3810 (职位编号：003810);1
资深证券事务代表;1
餐饮监管/主管;1
Commodity Buyer;1
MES运维工程师;1
财务控制专员Controlling;1
热仿真工程师;1
嵌入式AI应用开发工程师;2
科研（政府）项目管理;1
QC实习生;1
行业拓展经理/销售（零售）(J10852);1
行业策略经理（零售）(J10853);1
市场销售助理;4
电子产品技术经理;1
Strategic Souring Manager;1
知识产权经理;2
售后维护/技术支持;1
销售代表/销售专员;1
系统级测试开发工程师;1
风控专员;2
Memory Solution Marketing Director (#22083);1
Finance intern(#21164);1
仓库组长;2
注塑普工;1
技术员 (职位编号：01);1
销售经理 (职位编号：002);1
松江大学城采购;1
生产计划文员;2
网络客服专员;3
互联网规划师-周末双休;1
电话销售+8K-15K;1
人事招聘实习生;1
Lab Specialist/实验室专员;1
大客户经理（上海）-格之格;1
海外市场销售;1
伺服算法工程师;1
客户经理双休13薪稳定8K;1
电子料CQE(J10681);1
影像审核员;1
课程顾问底薪6K五险一金;1
封装工程师/PE;1
ISO专员;1
电路板整改工程师 电路板测试工程师 失效分析工程师;1
DFAE市场应用工程师（MJ000332）;1
仓储/商品管理专员;1
大客户经理 / 企业客户（包住）;1
QA（可培养）;1
后勤文员 / 助理（做五休二）;1
平台开发经理;1
叉车工;5
激光工程师;1
客户品质工程师-EC;1
激光操作工;1
自动驾驶测试工程师;1
Field Application Engineer - Cypress (职位编号：JR-000576);1
采购经理（汽车行业）;1
thermal工程师;1
渠道销售经理（音视频行业）;1
销售/电子元器件;1
客户经理Account Manager;1
Software FAE;1
Customer Supply Chain Management Site Lead;1
嘉定高级客户经理底薪5K起;1
AC/DC应用助理工程师;1
早教课程顾问稳定8K周末双休;1
FAE（马达） (职位编号：NTSH00005);1
智能化工程师;3
泛光照明工程销售经理;1
行业经理（上海/杭州）(J10856);1
射频系统工程师3811 (职位编号：003811);1
人力资源经理（员工关系/组织发展方向）;1
嵌入式软件测试工程师;3
高级视觉算法研究员;1
高级ISP算法研究员;1
自动化高级开发工程师;1
物流专员/Logistics Specialist;1
采购跟单;3
软件开发工程师(.NET) (职位编号：GB02002);1
软件开发项目经理;3
电子硬件设计;1
System Validation Lead;1
数据采购;1
定位融合算法实习生;1
多传感器融合算法实习生;1
自动驾驶实习生-Lidar;1
软件工程师（2021应届生）;1
物料控制;2
膳食监管;1
Android驱动工程师;3
仪表调试员;1
Android Framework工程师;1
Sales Manager销售经理;1
Staff FAE - Computing Power (职位编号：310189_1604380837);1
高级应用工程师 (职位编号：000857);1
FPGA Electronics Engineer;1
产品工程师（主管级） (职位编号：ICRD000481);1
产品工程师 (职位编号：ICRD000482);1
光学工程师（应届）;1
算法工程师（应届）;1
质量部文员;1
应用工程师（应届）;1
技术支持工程师（应届）;1
Bigdata Test Engineer;1
微电子设备开发制作工程师;1
Lead Software Engineer (Diagnostics);1
Senior Design Engineer (职位编号：81287);2
SMTS Silicon Design Engineer (职位编号：81353);1
QS工程师;2
高级投融资专员;1
helpdesk主管;1
物业设施专员;1
纯客服早9晚6周末双休;1
区域销售工程师（半导体）;1
图像处理并行计算开发工程师;1
招聘专员 (职位编号：J10015);1
电路板整改工程师 电路板测试工程师 失效分析;1
交换路由驱动软件工程师;1
上位机程序员;1
系统研发工程师;1
系统研发高级工程师;1
质量文员;1
FAE副理/项目经理 -Realtek/瑞昱;1
系统研发主管工程师;1
高级培训专员;1
物料质量总监(J10685);1
Senior Technical Advisor-上海;1
销售经理（连接器）;1
无线协议栈研发工程师;1
无线驱动研发工程师;1
无线射频验证测试工程师;1
机械绘图+高薪资包吃住;1
CNC编程+包住;1
无线研发高级工程师;1
Intern Legal法务部实习生;1
铣工;1
无线研发主管工程师;1
业务人员;1
驻厂服务工程师(上海);1
建筑项目总监;1
渠道销售管理经理3819 (职位编号：003819);1
汽车电子PCB Layout工程师;1
Business Development Manager - Oil&Gas;1
模拟IC设计助理工程师;1
FPGA逻辑设计工程师;1
电工（pcb维修）;1
UVM验证工程师;1
Design Service AE;1
Verification AE;1
电子程师助理;1
在家办公客服;2
销售专员（元壤实业）;1
普工6500+宿舍2人间;1
Sr. Quality Engineer;1
soc设计工程师;1
电路板维修（元壤实业）;1
MEMS工艺工程师;2
产品数据助理工程师;1
金蝶ERP维护专员;1
光学工程师（重点实验室）;1
软件工程师（重点实验室）;1
硬件工程师（重点实验室）;1
机械工程师（重点实验室）;1
物料主管;2
高级芯片设计工程师（AI）;1
智库顾问助理（实习生）;1
行政专员023SH (职位编号：023SH);1
电子工程师（BMS硬件开发）;1
HR SSC实习生3822 (职位编号：003822);1
跨境电商GTM经理;1
高压电源工程师;1
GPU硬件工程师;1
高级激光算法工程师;2
GPU SI/PI仿真工程师;1
实习电子工程师;1
规划设计师;1
CRM及OA开发工程师;1
区域销售经理-华东市场;1
文员/助理;2
系统驱动工程师;1
器件工程师;1
集成电路模拟IC现场应用工程师（FAE);1
大客户销售代表-光学;1
助理工程师/技术员;1
数字芯片验证工程师;1
芯片实现工程师;1
图像/AI算法工程师;1
采购开发;1
Dry Etch干法刻蚀工艺工程师;1
光刻(Litho)工艺开发资深工程师;1
国内业务员;2
电动自行车设计开发工程师;1
高级业管员;1
电子工程师（BMS软件开发）;1
PE工程师（EBIKE）;1
电气工程师（BMS+电控）;1
半导体光罩缺陷修补工艺工程师;1
业务经理（新技术研究）;1
Senior Tax Analyst;1
急聘熟练装配工;1
急招市场拓展经理;1
五险售后维修+包吃住;1
嵌入式软件开发工程师-上海 (职位编号：000530);1
仿真实习生;1
Cost Controlling 成本控制;1
高级嵌入式工程师-C01 (职位编号：C01);1
自动化测试开发工程师;1
模拟IC工程师;1
业务行政资深专员;1
PM产品经理-Memory;1
内装/洁净装修工程师;1
仓务助理;1
Smart Factory IT需求分析师;1
银行客诉专员，月薪6-9K;1
Tax Manager (职位编号：JR-000816);1
综合管理经理;1
纯客服月薪6K周末双休;1
维护电工;1
设备助理工程师;3
物流商务支持专员;1
项目质量总监(J10689);1
智能家居销售（智能魔镜）;1
管培生（教育事业部）;1
教育产品应用工程师;1
FAE工程师-MCU;1
语音识别研发工程师;2
音频信号高级研发处理工程师;2
生产运营工程师;1
高薪服务员包吃住;1
质量工程（QE）部门经理;1
良率改善部门经理（PIE）;1
人事专员月薪8K;2
APP产品运营;1
高级招聘专员（上海）;1
前端开发（上海，学历学信网可查）;1
可测性设计(DFT)工程师;1
财务助理（实习生）;1
产品经理（MPM）;1
天线结构工程师;1
内部销售工程师;1
客服专员/派单客服;1
互联网产品经理3837 (职位编号：003837);1
UI-设计师3838 (职位编号：003838);1
活动推广3840 (职位编号：003840);1
校园招聘-出纳;1
资深数据库工程师 (职位编号：ICRD000485);1
毫米波雷达算法工程师;1
ADAS功能算法工程师;1
项目管理工程师PM;1
电路焊接技师;1
元器件销售;2
助理会计;2
java开发（上海，学信网可查学历）;1
硬件工程师助理;2
建筑工程资料员;1
Sales Account Manager/销售经理;1
销售部文员;1
现场应用工程师 (Cypress MCU);1
物流仓管专员;1
品牌策划经理;1
助理设计师/CAD绘图员;1
操作员/无尘室助理;1
行政商务助理;1
产品工程师 (职位编号：001);1
Service Engineer 售后服务技术工程师;1
高级客户质量主管/Senior CQ  SupervisorG00770;1
注塑技术员-翻班;1
GNSS软件工程师;1
人力资源总监 （HRD）;1
客服专员月薪8K周末双休;1
Cors 产品经理;1
双休客服月薪8K;1
Rugged 产品经理;1
在家办公客服岗位;2
外贸总监;1
客服岗位文职双休月薪5K;1
增值客服在线岗位月薪8K六险两金;1
大客户经理周末双休月薪过万;1
课程顾问月薪1.5万周末双休;1
大客户销售代表月薪1.5万;1
纯客服岗位月薪7K周末双休;1
在线接听客服周末双休五险一金;1
消防监控中心运行工程师 (职位编号：ICRD000486);1
紧急应变中心运行工程师 (职位编号：ICRD000487);1
课程顾问招聘月薪2万;1
互联网规划师周末双休月薪1W;1
大客户经理月薪1.5万五险一金;1
人事行政月薪6K周末双休;1
项目经理(PM)工程师、专员;1
生产技术工程师 (职位编号：76039425);1
商务专员 (职位编号：47123323);1
IT文案编辑（数码电子产品类）;1
销售储备干部;2
采购专员（汽车行业）;1
压电陶瓷流延工程师;1
研发总监助理;3
成本经理G00202;1
注塑品质技术员;1
注塑设备技术员;1
注塑工艺;1
CQE 客户质量工程师;1
机加工质量检验员;1
系统控制部经理;1
买手;1
数控折弯工、激光操作工;1
高级硬件工程师/嵌入式硬件开发;1
嵌入式软件/单片机软件/电子工程师;1
嵌入式软件开发;4
嵌入式开发（UFS）;1
PPT设计师;1
***多工作轻松7500以上聘普工;1
广电系统工程师;1
PM产品经理-模拟器件;2
Mold设备维护技术员;1
销售经理（华东区域）;1
销售工程师 销售经理;1
产品/测试/验证工程师培训生项目;1
产品运营经理（电竞游戏）;1
外贸推广/外贸市场专员;1
采购助理/采购专员（杨浦 双休）;1
项目经理/销售工程师;1
市场专员/市场推广/助理（双休）;1
业务跟单员/跟单助理/销售助理;1
仓库管理/物料/物流专员（双休）;1
海外市场推广SEO/SEM;1
网站运营SEO/SEM竞价优化专员;1
人事顾问/人事绩效考核专员/HR;1
广电销售经理;1
设备组装工;2
运营专员/运营助理;1
（10-15K）软件工程师;1
产品管理工程师;2
嵌入式软件工程师（IPC应用方向）;1
物业经理（代招）;1
9K做一休一导购;1
客户服务工程师;4
夹具设计工程师G00772;1
RFID 硬件工程师;1
资深 Lyaout工程师;1
外包督导主管（客服方向）;1
外包督导专家（客服方向）;1
开放平台运营;1
Sales Engineer/销售工程师;1
机修电工;1
营业担当 (MJ000040);1
苹果门店销售（马桥万达）;1
客户质量工程师（CQE);1
混合APP开发工程师;1
IT需求分析师(J10701);1
81080-ASIC Design Lead (Image Signal Processor);1
光刻分部经理;1
销售总监 酒店;1
Human Resources Development Program;1
高级嵌入式开发;1
Sales Admin;3
汽车控制软件开发工程师;1
生产维修技术员;1
高级仿真工程师;1
IC系统工程师;1
数字IC开发工程师;1
数字IC 验证工程师;1
资深ATE开发工程师;1
房地产策划经理;1
IC CAD工程师024SH (职位编号：024SH);1
财务预算;1
市场营销/销售;1
开放平台技术支持;1
A2驾驶员;1
销售经理（新能源汽车部件）;1
国际贸易总监;2
.Net 高级开发工程师;1
高级销售经理（车联网）;1
Planning Analyst(数据分析师);1
财务分析助理;1
行政前台助理;2
WPF上位机开发工程师（高级） (职位编号：SHYF-001);1
WPF软件开发工程师（中级） (职位编号：SHYF-002);1
采购/Buyer;1
嵌入式硬件工程师（高速混合信号设计） (职位编号：SHYF-003);1
嵌入式Linux C++应用开发工程师 (职位编号：SHHZYF-001);1
电子元器件渠道运营;1
Windows C++应用工程师（中级） (职位编号：SHHZYF-002);1
IT经理;4
电源硬件工程师 (职位编号：SHHZYF-003);1
硬件测试工程师 (职位编号：SHHZYF-004);1
Senior Staff System Application Engineer-SMPS;1
（5-10K）招聘专员;1
（5-8K）培训专员;1
流媒体工程师;1
Commercial Engineer;1
JAVA后端开发工程师;1
EHS助理工程师  EHS Assistant Engineer;1
实习生-工程部;1
Customer Service Officer (1-year contractor);1
电子料器件工程师;1
智能产品工程师;1
质量工程师 PQM(J10710);1
PM产品线经理;1
微软产品应用工程师;1
嵌入式软件开发工程师（SDK）;1
普工6800+不上流水线;2
普工6800+住宿2人间;1
MES工程师（21届实习，可转正）;1
产品助理工程师;1
SSD Application Engineering(J11654);1
礼品销售经理;1
水电工;3
光学产品技术支持;1
版图设计工程师实习生;1
光机结构研发工程师;1
服务器销售经理;1
车载销售经理;1
Process Integration Manager;1
初级产品工程师;1
软件测试（上海，学历学信网可查）;1
渠道销售（上海）;1
行业销售（上海）;1
射频工程师-非天线方向;1
客户经理/销售经理;1
数字后端设计工程师(PR);1
机械工程师/机械绘图员;1
器件工程师 (职位编号：ICRD000490);1
Camera器件工程师3856 (职位编号：003856);1
Camera调试工程师3857 (职位编号：003857);1
图像质量评测工程师3858 (职位编号：003858);1
招聘COE;1
客户质量工程师/主管;1
AI芯片设计工程师(模拟方向) (职位编号：ICRD000492);1
制造现场管理;1
客服岗位周末双休月薪7K;1
售后客服周末双休五险一金;1
金融客户经理;1
资深底层软件工程师;1
高级课程顾问;3
汽车零部件销售经理;1
班主任老客户维护;1
高级客户经理;7
wifi驱动工程师;1
IS增值客服岗位;1
嵌入式驱动工程师（ISP）;1
早教顾问;1
课程销售月薪2万;1
电话客服月薪8K周末双休;1
研发工程师-2021届毕业生;1
网络销售周末双休五险一金;1
售后接听客服月薪6K周末双休;1
客户回访专员月薪6K;1
工艺工程师-2021届毕业生;1
高薪客服做五休二;2
Material Coordinator/生产材料协调员;1
早教顾问周末双休;1
电源研发/应用工程师;1
网络课程顾问周末双休;1
Export Compliance Specialist/出口合规专员;1
产品工艺员;1
嘉定聘文员包吃住;1
仓库管理文员;1
81007 SMTS Silicon Design Engineering;1
81075 SMTS/MTS Silicon Design Engineer -DV;1
工程项目经理 (职位编号：008);1
市场营销经理（代百及纳米发布）;1
财务部副主任（代百及纳米发布）;1
Product Management Engineer (职位编号：JR-000862);1
系统自动化集成工程师（代百及纳米发布）;1
知识产权创新部主任（代百及纳米发布）;1
IQC Leader;1
飞利浦电视线下门店促销员;1
电子元器件销售/销售员/业务员;1
Parts Business /  Supplier QA Management (职位编号：61279425);1
PCB Layout Engineer;2
Deep Learning SW QA Engineer;1
OP /  Logistics Management (职位编号：73279425);1
Sr. Silicon Design Verification Engineer;1
Wafer Prober - Field Engineer (职位编号：22969425);1
Etch System (300***)  - Field Application Engineer (职位编号：25069424);1
生产计划助理（上海临港）;1
Etch System (200***)  - Field Application Engineer (职位编号：77959427);1
流媒体架构师;1
Network Applications Engineer (职位编号：81079425);1
Field Service Engineer-Sabre 设备工程师;1
81489 Sr./MTS Design Verification Engineer;1
DSP软件工程师;2
Camera 子系统软件开发工程师;1
SDK软件开发工程师;1
深度学习软件开发工程师;1
销售经理 Sales Manager - 法语;1
应用工程师（RF或SOC方向）;1
AI开发工程师;1
Recruiter 招聘专员;1
系统架构工程师/系统工程师3861 (职位编号：003861);1
设备主任（测试厂）;1
QA;1
网络营销/文案策划;1
电力电子硬件测试工程师;1
Lab Service/设备工程师;1
质量品质工程师;1
外贸销售助理（英语专业）;1
传感器工艺设计助理工程师;1
Application Scientist;1
Internal sales;1
SOC sales manager;1
法务主管 (职位编号：J10013);1
微环境系统开发工程师;1
系统建模与开发工程师;1
运动分系统开发工程师;1
系统策略设计工程师;1
光电系统设计工程师;1
污染控制工程师;1
IC销售工程师-上海;1
销售经理/大客户销售;1
商业照明业务经理;1
FAE工程师（电子元器件）;1
客户信息开发工程师（5-201）;1
财务/会计/出纳实习生;1
车间工人;1
数据文员;1
招标专员/招标助理/资料员（双休）;1
SMT维修;1
采购经理（电子料）;1
直播运营;1
高级嵌入式开发工程师;2
QC品管 质检;2
产品市场经理（IMU）;1
电路工程师/维修;1
EMI设备维护技术员;1
电气、机械实习生;1
电气测控工程师;1
业务拓展经理（IOT）;1
销售工程师（连接器、胶水）;1
Underfill-工艺开发工程师;1
空调工程师（配合国外出差）;1
技术支持/运维工程师;1
带货直播（直播销售）;1
服务器软件研发经理;1
（高级）模拟前端工程师（ADC/DAC方向）;1
抖音/快手运营;1
银行客诉岗，朝9晚6双休，月薪8K+;1
品检主管;1
Senior PME - AMS & OOS;2
硬件经理（动力域控制器方向）;1
市场平面设计;1
产品测试工程师（模拟类产品）;1
售后项目经理 (职位编号：LTGCB-01);1
Sustaining Product Engineer 产品工程师;1
招聘普工/学徒工;1
电话销售/销售顾问（做五休二）;1
Digital engineer;1
Analog engineer;1
技术市场工程师;3
保安员;1
汽车电子装配工艺工程师;1
BIM工程师1113;1
Machine Deep Learning Engineer;2
PCB设计 工程师（驱动产品）;1
外勤技术支持;1
销售/客户经理;1
SoC 后端设计工程师-应届生;1
市场实习生（可留用）;1
应急销售总监（安防、工业、人工智能方向）;1
Etch/Plating Equipment Engineer(Fab设备工程师);1
数字/模拟IC设计工程师;1
专案工程师;1
软件应用开发工程师;1
销售担当;1
PTE;1
销售专员 (职位编号：1);1
IC设计验证工程师-应届生;1
机械装配/钳工;1
RFIC设计工程师;1
模拟及混合信号IC设计工程师;1
NPU固件开发及验证工程师;1
售后服务/技术支持;1
成本出纳专员;1
PVT算法工程师;1
芯片固件开发工程师;1
行政人事实习生;2
自动化测试（上海，学历学信网可查）;1
销售工程师-AS-ZJS;1
会计 (职位编号：002);1
Sr. Product Engineer 资深产品工程师;1
电话客服专员(英语）;1
光机工程师;1
MES系统维护技术员;1
销售代表（各办事处就近安排）;1
PM产品经理-MCU;1
供应链协调专员;1
行政专员 (职位编号：001086);1
售前企划经理;1
高级前期质量工程师;1
射频工程师G01074;1
结构工艺工程师(J10708);1
ATE测试工程师（半导体）;1
污水处理工程师;1
后勤;1
市场专员/商务拓展专员/销售;1
渠道拓展经理;1
业务拓展经理 (职位编号：LF-ZP0002);1
综合部助理;1
销售员主管;1
电子元器件产品经理（华东);1
电子元器件销售经理（华东);1
力学工程师;1
物联网销售经理 1130243;1
绩效考核经理;3
产品经理 / 技术支持;1
总裁助理;4
直播运营主管;1
短视频运营;1
产品应用工程师（AE);1
技术工人（普工）;1
项目管理工程师/流程体系工程师/流程管理工程师;1
客服现场管理（MOD);1
商家培训专员;1
商家培训专家;1
商家服务-审核专员;1
投诉调解专员;1
GPU Computing Engineer;1
多媒体开发工程师;1
Game SDK Architecture/Engineer;1
自动驾驶系统软件工程师;1
系统软件工程师(BSP);1
Assy EOL Process Engineer;1
客户工程师（上海）;1
NAND Segment Marketing(J11667);1
项目工程师--设备部门;1
电子元件销售代表;1
Senior Electrical Design Engineer-Power (职位编号：WD101699);1
Sr. Pixel Design Engineer;1
Sr. Digital design engineer;1
Sr. analog/IC design engineer;1
Sr. analog design engineer;1
PM Manager;1
Sr. Process Engineer;2
高级硬件工程师（功能安全方向）;1
汽车网络安全工程师;1
财务部统计员;1
数控车床技工;1
电器设计工程师;1
高级嵌入式软件工程师(J10409);1
嵌入式驱动工程师(J10465);1
高级基带算法工程师(J10383);1
采购工程师（工作地点：上海临港）;1
基带算法工程师(J10709);1
关务;2
功能安全工程师（BMS）;1
销售经理 LED;1
电机电磁设计工程师;2
高级Java开发工程师（云方向）(J10711);1
大客户经理（石油化工电力能源）;1
高级JAVA开发工程师（信息化方向）(J10712);1
Electronic Component Purchaser;1
物流专员/助理;1
跨境仓储专员;1
行政;3
项目管理主管 4270432;1
加工内协 (职位编号：HDSC001088);1
LED光源工程师;1
Digital Engineer;1
Quality Manager (职位编号：94140524);1
人力资源实习生;4
光芯片研发工程师;1
Outsource Operation Manager (职位编号：21240522);1
采购主管/经理;1
品牌策划（实习）;1
平面设计实习生;1
薄膜工艺研发工程师;1
线束工程师 (职位编号：001);1
c++软件开发工程师;1
业务专员（业务受理与技术支持）;1
上海销售工程师;1
MCU硬件测试工程师;1
GPU Algorithm Engineer;1
GPU Shader Design Engineer;1
Memory sub-system architecture;1
Network-on-chip architecture;1
技术销售经理;2
淘宝美工 (职位编号：01);1
售前技术支持/FAE;2
MCU台架标定测试工程师;1
测试工程师 (职位编号：ICRD000494);1
工程师（应届生）;1
大客户专员;1
IE Engineer;1
电子元器件PM-SP-ZZJ;2
SSD测试开发工程师;1
SSD固件工程师;1
测试验证主管 （TEST&Validation Supervisor）;1
硬件测试工程师（高压汽车电子）;1
产品测试工程师（高压汽车电子）;1
Ealina -  高级视觉设计师 Senior Art Designer;1
Sr.switching power supply Application EngineerACDC;1
销售运营经理3873 (职位编号：003873);1
Assistant Accountant;1
Aisstant Tax Manager;1
嵌入式软件工程师--AutoSAR (职位编号：38689426);1
高级客户代表;1
光器件封装工艺工程师;1
稽核管理师;1
助理硬件工程师（包住）;1
版图工程师（PDC） (职位编号：001089);1
光学研发工程师-;1
高级版图工程师（PDC） (职位编号：001090);1
Senior Staff Engineer-TOF;1
资深版图工程师（PDC） (职位编号：001092);1
.NET运维工程师;1
ERP实习生;1
方案经理;1
制冷工程师;1
资深嵌入式产品项目经理;1
芯片SOC集成经理;1
处理器芯片设计工程师;1
招聘培训专员;3
视频制作（金山区）;1
网店美工（金山区）;1
EHS安全工程师;3
汽车电子电器工程师/实验室工程师;1
汽车体系工程师;1
低功耗蓝牙（BLE）开发工程师;1
资深产品经理;2
设备工程师（日语）;1
采购管理师--（采购管理 ）;1
财务主管 (职位编号：02);1
Camera tuning工程师;1
设备维修员;2
Inside Sales Agent (Assigned) (职位编号：JR-000904);1
